"Order ID",Customer,City,Quantity,Price,"Total Sale Amount","Order ID",Customer,City,State
WA-2015-113215,"Jean Stephens",Seattle,7,53.35,373.45,NULL,NULL,NULL,NULL
OR-2016-154662,"Gloria Oliver",Portland,4,16.32,65.28,NULL,NULL,NULL,NULL
CT-2015-105571,"William Collins",Fairfield,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2016-152765,"Sean Weaver",Westfield,7,12.42,86.94,NULL,NULL,NULL,NULL
WA-2015-153878,"Gary Weaver",Seattle,1,17.83,17.83,NULL,NULL,NULL,NULL
NJ-2016-124016,"Eugene Wilson",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
NJ-2016-113551,"Marie Rivera",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
OR-2014-107524,"Samuel Garza",Portland,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2014-138072,"Raymond Collins",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
WA-2015-134201,"Karen Willis",Seattle,2,17.83,35.66,NULL,NULL,NULL,NULL
MA-2015-111780,"Justin Dixon",Lowell,5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2015-119942,"Marilyn Patterson",Westfield,8,16.32,130.56,NULL,NULL,NULL,NULL
NJ-2015-151547,"Keith Berry",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
OR-2017-166695,"Terry Pierce",Portland,7,53.35,373.45,NULL,NULL,NULL,NULL
WA-2017-167542,"Evelyn Lane",Seattle,6,12.42,74.52,NULL,NULL,NULL,NULL
CA-2015-120901,"Willie Oliver","Los Angeles",5,53.35,266.75,NULL,NULL,NULL,NULL
WA-2017-121398,"Sharon Montgomery",Seattle,9,53.35,480.15,NULL,NULL,NULL,NULL
CT-2016-151561,"Carlos Stephens",Fairfield,2,17.83,35.66,NULL,NULL,NULL,NULL
CT-2017-154676,"Ashley Olson",Fairfield,2,16.32,32.64,NULL,NULL,NULL,NULL
CA-2014-165589,"Judy Lopez","Los Angeles",9,53.35,480.15,NULL,NULL,NULL,NULL
WA-2016-132577,"Gary Weaver",Seattle,2,53.35,106.7,NULL,NULL,NULL,NULL
CT-2015-114048,"Debra Gutierrez",Fairfield,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2015-137281,"Norma Russell",Troy,3,53.35,160.05,NULL,NULL,NULL,NULL
CA-2017-162068,"Jimmy Warren","Los Angeles",1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2017-100111,"Roy Collins",Troy,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-132381,"Nancy Stephens",Troy,3,53.35,160.05,NULL,NULL,NULL,NULL
MA-2015-147011,"Howard Adams",Lowell,10,17.83,178.3,NULL,NULL,NULL,NULL
CA-2014-120852,"Walter Reed","Los Angeles",1,53.35,53.35,NULL,NULL,NULL,NULL
OR-2016-150007,"Joyce Myers",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2016-124590,"Jerry Smith",Lowell,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2016-133802,"Edward Wells",Westfield,2,17.83,35.66,NULL,NULL,NULL,NULL
CA-2016-113677,"Andrew Adams","Los Angeles",2,53.35,106.7,NULL,NULL,NULL,NULL
MA-2017-143378,"Joe Russell",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2017-152660,"Kimberly Coleman",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2015-142139,"Maria Johnston",Troy,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2017-145772,"Albert Miller",Troy,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2016-124100,"Tammy Hart",Westfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2014-158400,"Robert Collins",Westfield,10,16.32,163.2,NULL,NULL,NULL,NULL
NJ-2017-162033,"Robert Hayes",Troy,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2014-163447,"Randy Burton",Troy,9,16.32,146.88,NULL,NULL,NULL,NULL
WA-2017-145737,"Ernest Hernandez",Seattle,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2016-148096,"Christina Oliver",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2016-146766,"Alice Kelly",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2015-105613,"Carol Pierce",Seattle,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2016-142251,"Judith Gray",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
OR-2014-131247,"Roger Bell",Portland,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2015-113593,"Rachel Larson",Westfield,5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2017-121083,"Evelyn Greene",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
WA-2017-151190,"Susan Gomez",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2014-133543,"Timothy Lawson",Westfield,3,12.42,37.26,NULL,NULL,NULL,NULL
CA-2017-105130,"Tina Schmidt","Los Angeles",6,12.42,74.52,NULL,NULL,NULL,NULL
CA-2016-161928,"Rachel Stanley","Los Angeles",9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2017-101322,"Jeremy Baker",Seattle,8,53.35,426.8,NULL,NULL,NULL,NULL
CA-2016-106600,"Tammy Clark","Los Angeles",1,53.35,53.35,NULL,NULL,NULL,NULL
MA-2014-111871,"Howard Adams",Lowell,1,12.42,12.42,NULL,NULL,NULL,NULL
MA-2017-139437,"Roger Andrews",Lowell,3,17.83,53.49,NULL,NULL,NULL,NULL
NJ-2017-151484,"Randy Willis",Westfield,7,12.42,86.94,NULL,NULL,NULL,NULL
MA-2016-104150,"Aaron Morris",Lowell,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2016-161025,"Cynthia Brooks",Troy,9,17.83,160.47,NULL,NULL,NULL,NULL
OR-2014-103989,"Joyce Garcia",Portland,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2015-142433,"Marilyn Martin",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2015-132815,"Lori Collins",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
NJ-2014-101266,"Anna Wheeler",Troy,6,53.35,320.1,NULL,NULL,NULL,NULL
NJ-2016-141523,"Raymond Collins",Troy,7,12.42,86.94,NULL,NULL,NULL,NULL
OR-2014-106299,"Kathy Lee",Portland,7,17.83,124.81,NULL,NULL,NULL,NULL
CA-2015-158421,"Steven Stewart","Los Angeles",6,12.42,74.52,NULL,NULL,NULL,NULL
CT-2016-143609,"Irene Franklin",Fairfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2015-138331,"Lawrence Ruiz",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2015-138954,"Joseph Ryan",Troy,4,53.35,213.4,NULL,NULL,NULL,NULL
NJ-2017-157903,"Lois Woods",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
CT-2016-157259,"Russell Romero",Fairfield,7,16.32,114.24,NULL,NULL,NULL,NULL
MA-2017-107986,"Roger Gomez",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
WA-2017-104927,"Joan Austin",Seattle,5,17.83,89.15,NULL,NULL,NULL,NULL
MA-2017-113453,"Matthew Berry",Lowell,2,17.83,35.66,NULL,NULL,NULL,NULL
OR-2015-149909,"Kathy Lee",Portland,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2015-146675,"Robin Murphy","Los Angeles",5,17.83,89.15,NULL,NULL,NULL,NULL
NV-2016-118332,"Stephen Rice","Las Vegas",9,16.32,146.88,NULL,NULL,NULL,NULL
NV-2016-133669,"Peter Bishop","Las Vegas",4,12.42,49.68,NULL,NULL,NULL,NULL
WA-2017-145660,"Judy Sanchez",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2016-133697,"Jeremy Richards",Lowell,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-148138,"Louis Marshall",Troy,8,16.32,130.56,NULL,NULL,NULL,NULL
OR-2017-119809,"Brian Roberts",Portland,2,53.35,106.7,NULL,NULL,NULL,NULL
NJ-2017-149944,"Joseph Boyd",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2014-128538,"Cheryl Morris",Seattle,2,16.32,32.64,NULL,NULL,NULL,NULL
WA-2015-161711,"Sharon Montgomery",Seattle,4,12.42,49.68,NULL,NULL,NULL,NULL
OR-2015-129553,"Lois Fernandez",Portland,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2016-160220,"Albert Cook",Lowell,9,16.32,146.88,NULL,NULL,NULL,NULL
NJ-2017-157224,"Ronald Kim",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2017-140627,"Cheryl Williamson",Lowell,10,16.32,163.2,NULL,NULL,NULL,NULL
CA-2015-133445,"Helen Diaz","Los Angeles",8,12.42,99.36,NULL,NULL,NULL,NULL
OR-2014-148782,"Rose Matthews",Portland,9,17.83,160.47,NULL,NULL,NULL,NULL
NJ-2016-148208,"Kenneth Lane",Troy,3,16.32,48.96,NULL,NULL,NULL,NULL
OR-2017-127656,"Teresa Fisher",Portland,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2017-142188,"Joan Harvey",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
WA-2016-144400,"Christine Wallace",Seattle,8,12.42,99.36,NULL,NULL,NULL,NULL
OR-2016-155180,"Janet Stewart",Portland,10,16.32,163.2,NULL,NULL,NULL,NULL
CA-2015-134075,"Nicholas Schmidt","Los Angeles",8,16.32,130.56,NULL,NULL,NULL,NULL
OR-2016-131912,"Jeremy Diaz",Portland,6,53.35,320.1,NULL,NULL,NULL,NULL
WA-2017-141572,"Phillip Mills",Seattle,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2014-134621,"Michael Foster",Lowell,2,12.42,24.84,NULL,NULL,NULL,NULL
NJ-2016-165561,"Marilyn Martin",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
WA-2015-112305,"Joseph Dixon",Seattle,2,16.32,32.64,NULL,NULL,NULL,NULL
NV-2017-121580,"Peter Bishop","Las Vegas",3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2014-101147,"Ruby Evans",Westfield,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2014-165806,"Anthony Berry",Troy,2,16.32,32.64,NULL,NULL,NULL,NULL
MA-2015-151624,"Wanda Cole",Lowell,1,17.83,17.83,NULL,NULL,NULL,NULL
NJ-2017-139444,"Peter Brown",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
OR-2015-133977,"Alice Taylor",Portland,6,12.42,74.52,NULL,NULL,NULL,NULL
MA-2017-141425,"Carl Ford",Lowell,9,16.32,146.88,NULL,NULL,NULL,NULL
WA-2015-133536,"Daniel Perez",Seattle,2,17.83,35.66,NULL,NULL,NULL,NULL
OR-2015-150441,"Craig Brooks",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
CT-2015-162607,"Clarence Mason",Fairfield,1,12.42,12.42,NULL,NULL,NULL,NULL
CA-2017-103506,"Martha Bell","Los Angeles",4,16.32,65.28,NULL,NULL,NULL,NULL
CT-2016-132479,"Albert Bradley",Fairfield,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2017-160724,"Willie Hamilton",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2016-115952,"Andrea King",Lowell,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2014-146731,"Raymond Young",Lowell,5,53.35,266.75,NULL,NULL,NULL,NULL
OR-2015-115392,"Jeremy Diaz",Portland,5,17.83,89.15,NULL,NULL,NULL,NULL
WA-2017-102379,"Craig Hicks",Seattle,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2017-149706,"Anthony Ruiz",Westfield,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2016-139087,"Sharon Rose",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2017-152226,"Ruby Matthews",Troy,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2015-116484,"Kathy Rice",Westfield,3,12.42,37.26,NULL,NULL,NULL,NULL
CA-2016-100944,"Robin Murphy","Los Angeles",9,53.35,480.15,NULL,NULL,NULL,NULL
MA-2016-125080,"Teresa Walker",Lowell,6,16.32,97.92,NULL,NULL,NULL,NULL
OR-2016-121020,"Martha Harper",Portland,3,17.83,53.49,NULL,NULL,NULL,NULL
WA-2014-100090,"Gloria Morris",Seattle,6,17.83,106.98,NULL,NULL,NULL,NULL
OR-2015-139675,"Terry Pierce",Portland,6,16.32,97.92,NULL,NULL,NULL,NULL
OR-2017-143756,"Sharon Wagner",Portland,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2015-151253,"Jerry Pierce",Troy,9,16.32,146.88,NULL,NULL,NULL,NULL
CT-2014-141152,"Brandon Morales",Fairfield,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2014-141313,"Katherine Mcdonald",Troy,3,12.42,37.26,NULL,NULL,NULL,NULL
OR-2014-169852,"Joyce Myers",Portland,1,53.35,53.35,NULL,NULL,NULL,NULL
WA-2017-107314,"Harry Hanson",Seattle,5,16.32,81.6,NULL,NULL,NULL,NULL
CA-2014-161305,"Sandra Bowman","Los Angeles",2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2017-166919,"Sandra Weaver",Lowell,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-162712,"Ashley Spencer",Troy,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2017-107552,"Virginia Alvarez",Troy,1,17.83,17.83,NULL,NULL,NULL,NULL
MA-2016-163328,"Kevin Torres",Lowell,6,12.42,74.52,NULL,NULL,NULL,NULL
CA-2014-112837,"Andrea Washington","Los Angeles",2,17.83,35.66,NULL,NULL,NULL,NULL
NJ-2017-120019,"Harold Matthews",Westfield,9,16.32,146.88,NULL,NULL,NULL,NULL
WA-2014-100762,"Jennifer Adams",Seattle,1,53.35,53.35,NULL,NULL,NULL,NULL
WA-2017-161459,"Gary Cook",Seattle,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2017-160017,"Eric Ellis",Westfield,7,53.35,373.45,NULL,NULL,NULL,NULL
NJ-2014-123316,"Carl Rice",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
CT-2014-141299,"Clarence Mason",Fairfield,7,12.42,86.94,NULL,NULL,NULL,NULL
NJ-2014-104402,"Chris Gilbert",Troy,4,17.83,71.32,NULL,NULL,NULL,NULL
OR-2015-110289,"Sharon Wagner",Portland,6,12.42,74.52,NULL,NULL,NULL,NULL
WA-2014-167927,"Philip Rodriguez",Seattle,1,16.32,16.32,NULL,NULL,NULL,NULL
NJ-2014-133305,"Marilyn Martin",Troy,4,53.35,213.4,NULL,NULL,NULL,NULL
WA-2016-165995,"George Hill",Seattle,5,17.83,89.15,NULL,NULL,NULL,NULL
NJ-2017-143112,"Denise Perez",Troy,1,17.83,17.83,NULL,NULL,NULL,NULL
OR-2017-105830,"Rose Moreno",Portland,7,17.83,124.81,NULL,NULL,NULL,NULL
NJ-2015-146255,"Jeffrey Miller",Troy,1,53.35,53.35,NULL,NULL,NULL,NULL
MA-2017-104822,"Carl Ford",Lowell,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2015-104486,"Martha Bryant",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2017-161557,"Cynthia Lewis",Westfield,2,16.32,32.64,NULL,NULL,NULL,NULL
MA-2017-161130,"Lori Shaw",Lowell,5,16.32,81.6,NULL,NULL,NULL,NULL
MA-2015-161347,"Douglas Duncan",Lowell,3,16.32,48.96,NULL,NULL,NULL,NULL
NJ-2015-109015,"Steven Simpson",Troy,8,16.32,130.56,NULL,NULL,NULL,NULL
NV-2014-110611,"John Simpson","Las Vegas",8,17.83,142.64,NULL,NULL,NULL,NULL
CA-2017-139080,"Judy Lopez","Los Angeles",7,16.32,114.24,NULL,NULL,NULL,NULL
OR-2015-115693,"Anna Garcia",Portland,9,53.35,480.15,NULL,NULL,NULL,NULL
OR-2014-107993,"Rose Matthews",Portland,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2017-110443,"Heather Andrews",Troy,6,12.42,74.52,NULL,NULL,NULL,NULL
NJ-2017-144848,"Ronald Lopez",Westfield,2,12.42,24.84,NULL,NULL,NULL,NULL
CT-2017-147998,"Albert Bradley",Fairfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2016-103919,"Harold Hunter",Troy,6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2016-113425,"Arthur Green",Seattle,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2017-143035,"Cynthia Day",Troy,8,53.35,426.8,NULL,NULL,NULL,NULL
NJ-2014-107811,"Wayne Lawson",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
CT-2016-163216,"Annie Collins",Fairfield,8,12.42,99.36,NULL,NULL,NULL,NULL
OR-2016-116442,"Raymond Matthews",Portland,4,17.83,71.32,NULL,NULL,NULL,NULL
NJ-2017-150623,"Raymond Freeman",Westfield,3,16.32,48.96,NULL,NULL,NULL,NULL
WA-2014-163797,"Joseph Dixon",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
MA-2016-127236,"Raymond Young",Lowell,2,17.83,35.66,NULL,NULL,NULL,NULL
OR-2017-104661,"Ruby Taylor",Portland,3,17.83,53.49,NULL,NULL,NULL,NULL
WA-2014-134103,"Ruby Gonzales",Seattle,7,17.83,124.81,NULL,NULL,NULL,NULL
NJ-2015-147529,"Lois Woods",Westfield,1,12.42,12.42,NULL,NULL,NULL,NULL
MA-2016-129126,"Justin Dixon",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
WA-2017-131632,"Charles Montgomery",Seattle,2,12.42,24.84,NULL,NULL,NULL,NULL
CT-2017-151981,"Marilyn Perry",Fairfield,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2017-125472,"Christopher Pierce",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
WA-2015-156328,"Jason Berry",Seattle,8,17.83,142.64,NULL,NULL,NULL,NULL
WA-2017-154074,"Michelle Allen",Seattle,10,53.35,533.5,NULL,NULL,NULL,NULL
MA-2017-161774,"Joseph Bishop",Lowell,4,12.42,49.68,NULL,NULL,NULL,NULL
OR-2017-151211,"Kevin Garza",Portland,8,17.83,142.64,NULL,NULL,NULL,NULL
MA-2017-142671,"Nancy Meyer",Lowell,1,17.83,17.83,NULL,NULL,NULL,NULL
WA-2017-144750,"Ruth Day",Seattle,3,53.35,160.05,NULL,NULL,NULL,NULL
CA-2016-111976,"Brenda Nelson","Los Angeles",8,16.32,130.56,NULL,NULL,NULL,NULL
NV-2016-140130,"Sandra Hughes","Las Vegas",9,12.42,111.78,NULL,NULL,NULL,NULL
OR-2014-159121,"Edward Taylor",Portland,10,17.83,178.3,NULL,NULL,NULL,NULL
CA-2015-149650,"Andrea Lawrence","Los Angeles",5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2017-115777,"Ernest Hernandez",Seattle,5,12.42,62.1,NULL,NULL,NULL,NULL
MA-2016-143714,"Louise Rivera",Lowell,10,16.32,163.2,NULL,NULL,NULL,NULL
WA-2014-165764,"Evelyn Lane",Seattle,9,12.42,111.78,NULL,NULL,NULL,NULL
OR-2015-121405,"Joyce Myers",Portland,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2017-116897,"Anthony Ruiz",Westfield,6,17.83,106.98,NULL,NULL,NULL,NULL
WA-2017-113992,"Paula Ross",Seattle,7,17.83,124.81,NULL,NULL,NULL,NULL
MA-2014-166891,"Walter Meyer",Lowell,1,12.42,12.42,NULL,NULL,NULL,NULL
OR-2016-101161,"Gloria Fisher",Portland,2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2015-151785,"Diana Pierce",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
CA-2017-119816,"Steven Stewart","Los Angeles",8,12.42,99.36,NULL,NULL,NULL,NULL
MA-2015-156510,"Steven Miller",Lowell,10,17.83,178.3,NULL,NULL,NULL,NULL
NJ-2015-110261,"Steven Simpson",Troy,10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2015-125710,"Eric Ellis",Westfield,10,53.35,533.5,NULL,NULL,NULL,NULL
OR-2017-161102,"Michelle Phillips",Portland,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2014-110065,"Craig Mcdonald",Troy,9,17.83,160.47,NULL,NULL,NULL,NULL
MA-2017-133361,"Lillian Burke",Lowell,5,12.42,62.1,NULL,NULL,NULL,NULL
CT-2016-155404,"Raymond Clark",Fairfield,6,17.83,106.98,NULL,NULL,NULL,NULL
CA-2015-114503,"Kelly Wagner","Los Angeles",9,53.35,480.15,NULL,NULL,NULL,NULL
NJ-2017-153080,"Joan Thompson",Troy,9,12.42,111.78,NULL,NULL,NULL,NULL
MA-2016-163804,"Jean Torres",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2015-108532,"Ruth Burton",Westfield,6,12.42,74.52,NULL,NULL,NULL,NULL
MA-2014-151897,"Ann Duncan",Lowell,8,16.32,130.56,NULL,NULL,NULL,NULL
CA-2016-113292,"Judy Lopez","Los Angeles",10,53.35,533.5,NULL,NULL,NULL,NULL
NJ-2014-149524,"Cheryl Riley",Troy,4,17.83,71.32,NULL,NULL,NULL,NULL
OR-2017-140872,"Terry Pierce",Portland,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2017-113908,"Kevin Torres",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
CA-2015-120621,"Joan Robinson","Los Angeles",3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2017-148866,"Peter Gilbert",Troy,8,17.83,142.64,NULL,NULL,NULL,NULL
NV-2014-149594,"John Simpson","Las Vegas",5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2016-113845,"Theresa Torres",Westfield,9,16.32,146.88,NULL,NULL,NULL,NULL
NJ-2017-111262,"Sharon Perez",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
OR-2015-103135,"Gloria Mcdonald",Portland,1,17.83,17.83,NULL,NULL,NULL,NULL
MA-2014-129147,"Bobby Mitchell",Lowell,1,53.35,53.35,NULL,NULL,NULL,NULL
OR-2017-128265,"Roger Bell",Portland,1,53.35,53.35,NULL,NULL,NULL,NULL
CA-2016-152331,"Tammy Clark","Los Angeles",5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2016-128909,"Harold Hunter",Troy,2,17.83,35.66,NULL,NULL,NULL,NULL
MA-2017-102197,"Juan Olson",Lowell,8,12.42,99.36,NULL,NULL,NULL,NULL
CA-2017-167640,"Harold Duncan","Los Angeles",8,12.42,99.36,NULL,NULL,NULL,NULL
CT-2017-116652,"Clarence Mason",Fairfield,10,16.32,163.2,NULL,NULL,NULL,NULL
MA-2017-138289,"Jennifer White",Lowell,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2016-129308,"Diana Pierce",Lowell,6,17.83,106.98,NULL,NULL,NULL,NULL
NJ-2016-157791,"Laura Wells",Westfield,5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2014-146864,"Theresa Torres",Westfield,1,53.35,53.35,NULL,NULL,NULL,NULL
CA-2014-103744,"Laura Gutierrez","Los Angeles",5,17.83,89.15,NULL,NULL,NULL,NULL
NJ-2017-107384,"Lois Woods",Westfield,6,16.32,97.92,NULL,NULL,NULL,NULL
NV-2014-128209,"Craig Lewis","Las Vegas",7,17.83,124.81,NULL,NULL,NULL,NULL
CT-2014-169684,"Jane Watkins",Fairfield,3,16.32,48.96,NULL,NULL,NULL,NULL
WA-2015-109862,"Donald Lopez",Seattle,8,53.35,426.8,NULL,NULL,NULL,NULL
CT-2017-107888,"Phyllis Grant",Fairfield,6,53.35,320.1,NULL,NULL,NULL,NULL
CT-2017-154872,"Clarence Mason",Fairfield,5,53.35,266.75,NULL,NULL,NULL,NULL
NJ-2014-113880,"Tammy Ferguson",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
NJ-2015-164966,"Peter Brown",Westfield,6,16.32,97.92,NULL,NULL,NULL,NULL
WA-2015-126739,"Susan Gomez",Seattle,2,16.32,32.64,NULL,NULL,NULL,NULL
CA-2017-161578,"Adam Garza","Los Angeles",5,12.42,62.1,NULL,NULL,NULL,NULL
NJ-2014-137092,"Kenneth Fernandez",Troy,1,12.42,12.42,NULL,NULL,NULL,NULL
MA-2015-166947,"Carl Ford",Lowell,5,16.32,81.6,NULL,NULL,NULL,NULL
MA-2016-160941,"Ann Duncan",Lowell,8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2017-144680,"Christopher Oliver",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
WA-2014-166086,"Gary Cook",Seattle,9,12.42,111.78,NULL,NULL,NULL,NULL
NJ-2017-131282,"Judith Gray",Westfield,1,53.35,53.35,NULL,NULL,NULL,NULL
CT-2014-100678,"Janice Ford",Fairfield,2,12.42,24.84,NULL,NULL,NULL,NULL
NV-2016-161543,"Craig Lewis","Las Vegas",2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2016-160535,"Howard Adams",Lowell,9,12.42,111.78,NULL,NULL,NULL,NULL
WA-2017-123085,"Jason Jackson",Seattle,10,12.42,124.2,NULL,NULL,NULL,NULL
CA-2015-153752,"Norma West","Los Angeles",10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2014-103660,"Eric Ellis",Westfield,2,53.35,106.7,NULL,NULL,NULL,NULL
NJ-2016-169887,"Christopher Oliver",Troy,2,12.42,24.84,NULL,NULL,NULL,NULL
MA-2016-148516,"Ryan Alvarez",Lowell,9,16.32,146.88,NULL,NULL,NULL,NULL
WA-2017-104731,"Craig Thomas",Seattle,4,53.35,213.4,NULL,NULL,NULL,NULL
NJ-2014-164749,"Kimberly Morris",Troy,6,12.42,74.52,NULL,NULL,NULL,NULL
CT-2015-103716,"Nicholas Ward",Fairfield,1,12.42,12.42,NULL,NULL,NULL,NULL
NJ-2016-126795,"Louis Marshall",Troy,3,53.35,160.05,NULL,NULL,NULL,NULL
OR-2015-146290,"Craig Brooks",Portland,4,12.42,49.68,NULL,NULL,NULL,NULL
MA-2017-157112,"Jennifer Reyes",Lowell,3,53.35,160.05,NULL,NULL,NULL,NULL
NJ-2014-169257,"Randy Burton",Troy,7,16.32,114.24,NULL,NULL,NULL,NULL
WA-2014-154095,"Marilyn Carpenter",Seattle,2,16.32,32.64,NULL,NULL,NULL,NULL
NJ-2017-146346,"Mark Alexander",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2016-148852,"Roger Freeman",Troy,5,12.42,62.1,NULL,NULL,NULL,NULL
CA-2015-118906,"Kelly Wagner","Los Angeles",8,17.83,142.64,NULL,NULL,NULL,NULL
NJ-2016-168921,"Edward Cooper",Troy,10,12.42,124.2,NULL,NULL,NULL,NULL
NJ-2015-107678,"Lillian Wood",Troy,8,16.32,130.56,NULL,NULL,NULL,NULL
WA-2016-123512,"Annie Hughes",Seattle,3,16.32,48.96,NULL,NULL,NULL,NULL
MA-2017-167402,"Amy Carr",Lowell,3,17.83,53.49,NULL,NULL,NULL,NULL
OR-2014-130449,"Teresa Payne",Portland,9,17.83,160.47,NULL,NULL,NULL,NULL
WA-2015-141250,"Gloria Morris",Seattle,1,53.35,53.35,NULL,NULL,NULL,NULL
NJ-2014-145541,"Janet Freeman",Troy,5,53.35,266.75,NULL,NULL,NULL,NULL
MA-2014-138513,"Joseph Bishop",Lowell,3,12.42,37.26,NULL,NULL,NULL,NULL
NJ-2015-135489,"Joe Ryan",Troy,4,12.42,49.68,NULL,NULL,NULL,NULL
